subject_id,session,task,label,label_name,epoch_index,sfreq,n_channels,n_times,img_channels,img_height,img_width,file_path,global_index
sub-29,ses-2,eyesopen,1,SD,23,250.0,61,1250,3,61,1250,data\sub-29\ses-2\eeg\sub-29_ses-2_task-eyesopen_eeg.set,3323
sub-29,ses-2,eyesopen,1,SD,24,250.0,61,1250,3,61,1250,data\sub-29\ses-2\eeg\sub-29_ses-2_task-eyesopen_eeg.set,3324
sub-29,ses-2,eyesopen,1,SD,25,250.0,61,1250,3,61,1250,data\sub-29\ses-2\eeg\sub-29_ses-2_task-eyesopen_eeg.set,3325
sub-29,ses-2,eyesopen,1,SD,26,250.0,61,1250,3,61,1250,data\sub-29\ses-2\eeg\sub-29_ses-2_task-eyesopen_eeg.set,3326
sub-29,ses-2,eyesopen,1,SD,27,250.0,61,1250,3,61,1250,data\sub-29\ses-2\eeg\sub-29_ses-2_task-eyesopen_eeg.set,3327
sub-29,ses-2,eyesopen,1,SD,28,250.0,61,1250,3,61,1250,data\sub-29\ses-2\eeg\sub-29_ses-2_task-eyesopen_eeg.set,3328
sub-29,ses-2,eyesopen,1,SD,29,250.0,61,1250,3,61,1250,data\sub-29\ses-2\eeg\sub-29_ses-2_task-eyesopen_eeg.set,3329
sub-29,ses-2,eyesopen,1,SD,30,250.0,61,1250,3,61,1250,data\sub-29\ses-2\eeg\sub-29_ses-2_task-eyesopen_eeg.set,3330
sub-29,ses-2,eyesopen,1,SD,31,250.0,61,1250,3,61,1250,data\sub-29\ses-2\eeg\sub-29_ses-2_task-eyesopen_eeg.set,3331
sub-29,ses-2,eyesopen,1,SD,32,250.0,61,1250,3,61,1250,data\sub-29\ses-2\eeg\sub-29_ses-2_task-eyesopen_eeg.set,3332
sub-29,ses-2,eyesopen,1,SD,33,250.0,61,1250,3,61,1250,data\sub-29\ses-2\eeg\sub-29_ses-2_task-eyesopen_eeg.set,3333
sub-29,ses-2,eyesopen,1,SD,34,250.0,61,1250,3,61,1250,data\sub-29\ses-2\eeg\sub-29_ses-2_task-eyesopen_eeg.set,3334
sub-29,ses-2,eyesopen,1,SD,35,250.0,61,1250,3,61,1250,data\sub-29\ses-2\eeg\sub-29_ses-2_task-eyesopen_eeg.set,3335
sub-29,ses-2,eyesopen,1,SD,36,250.0,61,1250,3,61,1250,data\sub-29\ses-2\eeg\sub-29_ses-2_task-eyesopen_eeg.set,3336
sub-29,ses-2,eyesopen,1,SD,37,250.0,61,1250,3,61,1250,data\sub-29\ses-2\eeg\sub-29_ses-2_task-eyesopen_eeg.set,3337
sub-29,ses-2,eyesopen,1,SD,38,250.0,61,1250,3,61,1250,data\sub-29\ses-2\eeg\sub-29_ses-2_task-eyesopen_eeg.set,3338
sub-29,ses-2,eyesopen,1,SD,39,250.0,61,1250,3,61,1250,data\sub-29\ses-2\eeg\sub-29_ses-2_task-eyesopen_eeg.set,3339
sub-29,ses-2,eyesopen,1,SD,40,250.0,61,1250,3,61,1250,data\sub-29\ses-2\eeg\sub-29_ses-2_task-eyesopen_eeg.set,3340
sub-29,ses-2,eyesopen,1,SD,41,250.0,61,1250,3,61,1250,data\sub-29\ses-2\eeg\sub-29_ses-2_task-eyesopen_eeg.set,3341
sub-29,ses-2,eyesopen,1,SD,42,250.0,61,1250,3,61,1250,data\sub-29\ses-2\eeg\sub-29_ses-2_task-eyesopen_eeg.set,3342
sub-29,ses-2,eyesopen,1,SD,43,250.0,61,1250,3,61,1250,data\sub-29\ses-2\eeg\sub-29_ses-2_task-eyesopen_eeg.set,3343
sub-29,ses-2,eyesopen,1,SD,44,250.0,61,1250,3,61,1250,data\sub-29\ses-2\eeg\sub-29_ses-2_task-eyesopen_eeg.set,3344
sub-29,ses-2,eyesopen,1,SD,45,250.0,61,1250,3,61,1250,data\sub-29\ses-2\eeg\sub-29_ses-2_task-eyesopen_eeg.set,3345
sub-29,ses-2,eyesopen,1,SD,46,250.0,61,1250,3,61,1250,data\sub-29\ses-2\eeg\sub-29_ses-2_task-eyesopen_eeg.set,3346
sub-29,ses-2,eyesopen,1,SD,47,250.0,61,1250,3,61,1250,data\sub-29\ses-2\eeg\sub-29_ses-2_task-eyesopen_eeg.set,3347
sub-29,ses-2,eyesopen,1,SD,48,250.0,61,1250,3,61,1250,data\sub-29\ses-2\eeg\sub-29_ses-2_task-eyesopen_eeg.set,3348
sub-29,ses-2,eyesopen,1,SD,49,250.0,61,1250,3,61,1250,data\sub-29\ses-2\eeg\sub-29_ses-2_task-eyesopen_eeg.set,3349
sub-29,ses-2,eyesopen,1,SD,50,250.0,61,1250,3,61,1250,data\sub-29\ses-2\eeg\sub-29_ses-2_task-eyesopen_eeg.set,3350
sub-29,ses-2,eyesopen,1,SD,51,250.0,61,1250,3,61,1250,data\sub-29\ses-2\eeg\sub-29_ses-2_task-eyesopen_eeg.set,3351
sub-29,ses-2,eyesopen,1,SD,52,250.0,61,1250,3,61,1250,data\sub-29\ses-2\eeg\sub-29_ses-2_task-eyesopen_eeg.set,3352
sub-29,ses-2,eyesopen,1,SD,53,250.0,61,1250,3,61,1250,data\sub-29\ses-2\eeg\sub-29_ses-2_task-eyesopen_eeg.set,3353
sub-29,ses-2,eyesopen,1,SD,54,250.0,61,1250,3,61,1250,data\sub-29\ses-2\eeg\sub-29_ses-2_task-eyesopen_eeg.set,3354
sub-29,ses-2,eyesopen,1,SD,55,250.0,61,1250,3,61,1250,data\sub-29\ses-2\eeg\sub-29_ses-2_task-eyesopen_eeg.set,3355
sub-29,ses-2,eyesopen,1,SD,56,250.0,61,1250,3,61,1250,data\sub-29\ses-2\eeg\sub-29_ses-2_task-eyesopen_eeg.set,3356
sub-29,ses-2,eyesopen,1,SD,57,250.0,61,1250,3,61,1250,data\sub-29\ses-2\eeg\sub-29_ses-2_task-eyesopen_eeg.set,3357
sub-29,ses-2,eyesopen,1,SD,58,250.0,61,1250,3,61,1250,data\sub-29\ses-2\eeg\sub-29_ses-2_task-eyesopen_eeg.set,3358
sub-29,ses-2,eyesopen,1,SD,59,250.0,61,1250,3,61,1250,data\sub-29\ses-2\eeg\sub-29_ses-2_task-eyesopen_eeg.set,3359
sub-30,ses-1,eyesopen,0,NS,0,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3360
sub-30,ses-1,eyesopen,0,NS,1,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3361
sub-30,ses-1,eyesopen,0,NS,2,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3362
sub-30,ses-1,eyesopen,0,NS,3,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3363
sub-30,ses-1,eyesopen,0,NS,4,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3364
sub-30,ses-1,eyesopen,0,NS,5,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3365
sub-30,ses-1,eyesopen,0,NS,6,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3366
sub-30,ses-1,eyesopen,0,NS,7,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3367
sub-30,ses-1,eyesopen,0,NS,8,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3368
sub-30,ses-1,eyesopen,0,NS,9,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3369
sub-30,ses-1,eyesopen,0,NS,10,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3370
sub-30,ses-1,eyesopen,0,NS,11,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3371
sub-30,ses-1,eyesopen,0,NS,12,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3372
sub-30,ses-1,eyesopen,0,NS,13,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3373
sub-30,ses-1,eyesopen,0,NS,14,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3374
sub-30,ses-1,eyesopen,0,NS,15,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3375
sub-30,ses-1,eyesopen,0,NS,16,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3376
sub-30,ses-1,eyesopen,0,NS,17,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3377
sub-30,ses-1,eyesopen,0,NS,18,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3378
sub-30,ses-1,eyesopen,0,NS,19,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3379
sub-30,ses-1,eyesopen,0,NS,20,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3380
sub-30,ses-1,eyesopen,0,NS,21,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3381
sub-30,ses-1,eyesopen,0,NS,22,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3382
sub-30,ses-1,eyesopen,0,NS,23,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3383
sub-30,ses-1,eyesopen,0,NS,24,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3384
sub-30,ses-1,eyesopen,0,NS,25,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3385
sub-30,ses-1,eyesopen,0,NS,26,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3386
sub-30,ses-1,eyesopen,0,NS,27,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3387
sub-30,ses-1,eyesopen,0,NS,28,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3388
sub-30,ses-1,eyesopen,0,NS,29,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3389
sub-30,ses-1,eyesopen,0,NS,30,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3390
sub-30,ses-1,eyesopen,0,NS,31,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3391
sub-30,ses-1,eyesopen,0,NS,32,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3392
sub-30,ses-1,eyesopen,0,NS,33,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3393
sub-30,ses-1,eyesopen,0,NS,34,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3394
sub-30,ses-1,eyesopen,0,NS,35,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3395
sub-30,ses-1,eyesopen,0,NS,36,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3396
sub-30,ses-1,eyesopen,0,NS,37,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3397
sub-30,ses-1,eyesopen,0,NS,38,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3398
sub-30,ses-1,eyesopen,0,NS,39,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3399
sub-30,ses-1,eyesopen,0,NS,40,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3400
sub-30,ses-1,eyesopen,0,NS,41,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3401
sub-30,ses-1,eyesopen,0,NS,42,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3402
sub-30,ses-1,eyesopen,0,NS,43,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3403
sub-30,ses-1,eyesopen,0,NS,44,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3404
sub-30,ses-1,eyesopen,0,NS,45,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3405
sub-30,ses-1,eyesopen,0,NS,46,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3406
sub-30,ses-1,eyesopen,0,NS,47,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3407
sub-30,ses-1,eyesopen,0,NS,48,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3408
sub-30,ses-1,eyesopen,0,NS,49,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3409
sub-30,ses-1,eyesopen,0,NS,50,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3410
sub-30,ses-1,eyesopen,0,NS,51,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3411
sub-30,ses-1,eyesopen,0,NS,52,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3412
sub-30,ses-1,eyesopen,0,NS,53,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3413
sub-30,ses-1,eyesopen,0,NS,54,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3414
sub-30,ses-1,eyesopen,0,NS,55,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3415
sub-30,ses-1,eyesopen,0,NS,56,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3416
sub-30,ses-1,eyesopen,0,NS,57,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3417
sub-30,ses-1,eyesopen,0,NS,58,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3418
sub-30,ses-1,eyesopen,0,NS,59,250.0,61,1250,3,61,1250,data\sub-30\ses-1\eeg\sub-30_ses-1_task-eyesopen_eeg.set,3419
sub-30,ses-2,eyesopen,1,SD,0,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3420
sub-30,ses-2,eyesopen,1,SD,1,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3421
sub-30,ses-2,eyesopen,1,SD,2,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3422
sub-30,ses-2,eyesopen,1,SD,3,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3423
sub-30,ses-2,eyesopen,1,SD,4,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3424
sub-30,ses-2,eyesopen,1,SD,5,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3425
sub-30,ses-2,eyesopen,1,SD,6,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3426
sub-30,ses-2,eyesopen,1,SD,7,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3427
sub-30,ses-2,eyesopen,1,SD,8,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3428
sub-30,ses-2,eyesopen,1,SD,9,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3429
sub-30,ses-2,eyesopen,1,SD,10,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3430
sub-30,ses-2,eyesopen,1,SD,11,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3431
sub-30,ses-2,eyesopen,1,SD,12,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3432
sub-30,ses-2,eyesopen,1,SD,13,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3433
sub-30,ses-2,eyesopen,1,SD,14,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3434
sub-30,ses-2,eyesopen,1,SD,15,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3435
sub-30,ses-2,eyesopen,1,SD,16,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3436
sub-30,ses-2,eyesopen,1,SD,17,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3437
sub-30,ses-2,eyesopen,1,SD,18,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3438
sub-30,ses-2,eyesopen,1,SD,19,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3439
sub-30,ses-2,eyesopen,1,SD,20,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3440
sub-30,ses-2,eyesopen,1,SD,21,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3441
sub-30,ses-2,eyesopen,1,SD,22,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3442
sub-30,ses-2,eyesopen,1,SD,23,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3443
sub-30,ses-2,eyesopen,1,SD,24,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3444
sub-30,ses-2,eyesopen,1,SD,25,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3445
sub-30,ses-2,eyesopen,1,SD,26,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3446
sub-30,ses-2,eyesopen,1,SD,27,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3447
sub-30,ses-2,eyesopen,1,SD,28,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3448
sub-30,ses-2,eyesopen,1,SD,29,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3449
sub-30,ses-2,eyesopen,1,SD,30,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3450
sub-30,ses-2,eyesopen,1,SD,31,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3451
sub-30,ses-2,eyesopen,1,SD,32,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3452
sub-30,ses-2,eyesopen,1,SD,33,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3453
sub-30,ses-2,eyesopen,1,SD,34,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3454
sub-30,ses-2,eyesopen,1,SD,35,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3455
sub-30,ses-2,eyesopen,1,SD,36,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3456
sub-30,ses-2,eyesopen,1,SD,37,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3457
sub-30,ses-2,eyesopen,1,SD,38,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3458
sub-30,ses-2,eyesopen,1,SD,39,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3459
sub-30,ses-2,eyesopen,1,SD,40,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3460
sub-30,ses-2,eyesopen,1,SD,41,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3461
sub-30,ses-2,eyesopen,1,SD,42,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3462
sub-30,ses-2,eyesopen,1,SD,43,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3463
sub-30,ses-2,eyesopen,1,SD,44,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3464
sub-30,ses-2,eyesopen,1,SD,45,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3465
sub-30,ses-2,eyesopen,1,SD,46,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3466
sub-30,ses-2,eyesopen,1,SD,47,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3467
sub-30,ses-2,eyesopen,1,SD,48,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3468
sub-30,ses-2,eyesopen,1,SD,49,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3469
sub-30,ses-2,eyesopen,1,SD,50,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3470
sub-30,ses-2,eyesopen,1,SD,51,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3471
sub-30,ses-2,eyesopen,1,SD,52,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3472
sub-30,ses-2,eyesopen,1,SD,53,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3473
sub-30,ses-2,eyesopen,1,SD,54,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3474
sub-30,ses-2,eyesopen,1,SD,55,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3475
sub-30,ses-2,eyesopen,1,SD,56,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3476
sub-30,ses-2,eyesopen,1,SD,57,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3477
sub-30,ses-2,eyesopen,1,SD,58,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3478
sub-30,ses-2,eyesopen,1,SD,59,250.0,61,1250,3,61,1250,data\sub-30\ses-2\eeg\sub-30_ses-2_task-eyesopen_eeg.set,3479
sub-33,ses-1,eyesopen,0,NS,0,250.0,61,1250,3,61,1250,data\sub-33\ses-1\eeg\sub-33_ses-1_task-eyesopen_eeg.set,3720
sub-33,ses-1,eyesopen,0,NS,1,250.0,61,1250,3,61,1250,data\sub-33\ses-1\eeg\sub-33_ses-1_task-eyesopen_eeg.set,3721
sub-33,ses-1,eyesopen,0,NS,2,250.0,61,1250,3,61,1250,data\sub-33\ses-1\eeg\sub-33_ses-1_task-eyesopen_eeg.set,3722
sub-33,ses-1,eyesopen,0,NS,3,250.0,61,1250,3,61,1250,data\sub-33\ses-1\eeg\sub-33_ses-1_task-eyesopen_eeg.set,3723
sub-33,ses-1,eyesopen,0,NS,4,250.0,61,1250,3,61,1250,data\sub-33\ses-1\eeg\sub-33_ses-1_task-eyesopen_eeg.set,3724
sub-33,ses-1,eyesopen,0,NS,5,250.0,61,1250,3,61,1250,data\sub-33\ses-1\eeg\sub-33_ses-1_task-eyesopen_eeg.set,3725
sub-33,ses-1,eyesopen,0,NS,6,250.0,61,1250,3,61,1250,data\sub-33\ses-1\eeg\sub-33_ses-1_task-eyesopen_eeg.set,3726
sub-33,ses-1,eyesopen,0,NS,7,250.0,61,1250,3,61,1250,data\sub-33\ses-1\eeg\sub-33_ses-1_task-eyesopen_eeg.set,3727
sub-33,ses-1,eyesopen,0,NS,8,250.0,61,1250,3,61,1250,data\sub-33\ses-1\eeg\sub-33_ses-1_task-eyesopen_eeg.set,3728
sub-33,ses-1,eyesopen,0,NS,9,250.0,61,1250,3,61,1250,data\sub-33\ses-1\eeg\sub-33_ses-1_task-eyesopen_eeg.set,3729
sub-33,ses-1,eyesopen,0,NS,10,250.0,61,1250,3,61,1250,data\sub-33\ses-1\eeg\sub-33_ses-1_task-eyesopen_eeg.set,3730
sub-33,ses-1,eyesopen,0,NS,11,250.0,61,1250,3,61,1250,data\sub-33\ses-1\eeg\sub-33_ses-1_task-eyesopen_eeg.set,3731
sub-33,ses-1,eyesopen,0,NS,12,250.0,61,1250,3,61,1250,data\sub-33\ses-1\eeg\sub-33_ses-1_task-eyesopen_eeg.set,3732
